PM2.5 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM2.5: annual mean concentrations and exceedance flag;;;;;;;;;;;;;;;;;;;;
"above_TV? = 1 if round(statistic_value,0) > 25; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
above_TV? = 0 if round(statistic_value,0) <= 25;;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_TV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2002;Mean;14,549;98,356;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;1;929298,412
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2003;Mean;15,149;97,534;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;1;929298,412
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2004;Mean;13,175;100;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;1;929298,412
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2005;Mean;15,009;98,356;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;1;929298,412
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2006;Mean;19,746;98,63;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;464649,206
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2007;Mean;21,555;96,164;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;2;464649,206
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;18,463;96,721;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;3;309766,137333333
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2009;Mean;22,396;97,534;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;3;309766,137333333
BETMEU1;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2012;Mean;17,173;96,448;0;BE;Belgium;Bruxelles / Brussel;BE001C1;1003562;7,4;92,6;3;309766,137333333
BETN070;Background;suburban;PM2.5;Particulate matter < 2.5 µm (aerosol);µg/m3;100;2008;Mean;19,993;88,525;0;BE;Belgium;Mons;BE009C1;91233;7,4;92,6;1;84481,758
